bird_id,theme,head,eyes,body,tail,wingLeft,wingRight,feet,beak
7366,punkblue,var2,1f60e,var2,var2,var2,var2,var2,1f60e
7367,denim,1f30a,1f60e,var3,var3,var3,var3,var3,1f60e
7368,nightwing,var2,1f60f,var2,var2,var2,1f916,var2,1f60f
7369,defaultyellow,cyberbird,263a-fe0f,var4,var4,var4,var4,var4,263a-fe0f
7370,spacepoptart,var2,1f62c,var2,var2,var2,var2,var2,1f62c
7371,retrosteel,var3,1f32b,var3,1f4a7,var3,var3,var3,var3
7372,mango,var1,1f970,var1,var1,var1,var1,var1,1f970
7373,bandicoot,var1,1f92f,var1,var1,1fa78,1fa78,var1,1f92f
7374,seafoam,var4,1f60e,var4,1f409,var4,var4,var4,1f60e
7375,bandicoot,var2,1f609,var2,var2,var2,goldtrim,var2,1f609
7376,ocean,var3,rasta,var3,var3,var3,var3,var3,rasta
7377,duckeggblue,1f916,1f32b,var2,var2,var2,var2,var2,var2
7378,chocolate,1f9be,1f60e,var2,var2,var2,var2,var2,1f60e
7379,green,var4,1f92f,var4,var4,var4,var4,var4,1f92f
7380,black,goldtrim,1f609,var4,var4,var4,var4,var4,1f609
7381,brushed,var4,1f609,var4,1f30b,var4,var4,var4,1f609
7382,defaultyellow,var1,1f60e,var1,var1,1f525,var1,var1,1f60e
7383,spacepoptart,var2,1f609,var2,var2,var2,var2,var2,1f609
7384,washedpink,var1,1f60d,var1,var1,var1,goldtrim,var1,1f60d
7385,icicle,var0,1f60d,var0,var0,var0,var0,var0,1f60d
7386,cheetos,var0,rasta,var0,var0,var0,var0,var0,rasta
7387,eggplant,var2,1f970,var2,goldtrim,var2,goldtrim,var2,1f970
7388,blue,1f4a7,1f60f,var1,var1,var1,var1,var1,1f60f
7389,denim,var0,1f970,var0,var0,var0,var0,var0,1f970
7390,sakura,2694-fe0f,1f60f,var3,var3,var3,var3,var3,1f60f
7391,denim,var3,1f609,var3,var3,1f4a7,var3,var3,1f609
7392,mint,var4,1f60e,var4,var4,var4,cyberbird,var4,1f60e
7393,steelgray,var3,1f32b,var3,var3,var3,var3,var3,var2
7394,mint,var2,1f60e,var2,var2,var2,var2,var2,1f60e
7395,beige,var2,1f60e,var2,var2,1f9be,var2,var2,1f60e
7396,rmrkpink,var0,1f60e,var0,var0,1f9be,var0,var0,1f60e
7397,white,var4,1f609,var4,var4,var4,var4,var4,1f609
7398,ocean,var1,rasta,var1,var1,1f4a7,var1,var1,rasta
7399,midnight,var0,1f970,var0,var0,var0,1f9be,var0,1f970
7400,defaultyellow,1f48e,263a-fe0f,var4,var4,var4,var4,var4,263a-fe0f
7401,defaultyellow,var2,1f62c,var2,var2,1f916,var2,var2,1f62c
7402,periwinkle,var3,1f62c,var3,var3,var3,var3,var3,1f62c
7403,electrik,var3,1f970,var3,var3,var3,var3,var3,1f970
7404,denim,var2,1f60f,var2,var2,var2,var2,var2,1f60f
7405,rmrkpink,var2,1f618,var2,var2,var2,var2,var2,1f618
7406,denim,var3,rasta,var3,var3,1f30a,var3,var3,rasta
7407,defaultyellow,var1,1f92f,var1,var1,1f48e,var1,var1,1f92f
7408,sakura,var0,1f970,var0,var0,var0,var0,var0,1f970
7409,nebula,var0,1f32b,var0,var0,var0,var0,var0,var4
7410,chilipepper,1f525,1f609,var0,1f525,1f525,var0,var0,1f609
7411,defaultyellow,var3,1f60f,var3,var3,var3,var3,var3,1f60f
7412,denim,1f48e,1f609,var4,var4,var4,var4,var4,1f609
7413,steelgray,var4,1f609,var4,var4,var4,var4,var4,1f609
7414,lola,1f98b,1f970,var0,var0,var0,var0,var0,1f970
7415,steelgray,var2,1f60f,var2,1f9be,var2,var2,var2,1f60f
7416,defaultyellow,var2,1f32b,var2,cyberbird,var2,var2,var2,var2
7417,chocolate,var3,1f60f,var3,var3,var3,1f98b,var3,1f60f
7418,defaultyellow,2600,1f609,var0,var0,var0,var0,var0,1f609
7419,defaultyellow,1f30b,1f60f,var0,var0,var0,var0,var0,1f60f
7420,defaultyellow,goldtrim,rasta,var1,var1,var1,var1,var1,rasta
7421,hymn,var4,1f92f,var4,var4,1f32a-fe0f,var4,var4,1f92f
7422,blue,1f4a7,1f60f,var0,var0,var0,var0,var0,1f60f
7423,defaultyellow,cyberbird,1f92f,var3,var3,var3,var3,var3,1f92f
7424,sunset,2600,263a-fe0f,var3,var3,var3,var3,var3,263a-fe0f
7425,blue,var0,1f60d,var0,var0,1f4a7,var0,var0,1f60d
7426,seafoam,polkadot,1f60d,var3,polkadot,var3,var3,var3,1f60d
7427,seafoam,var0,1f970,var0,var0,1f409,var0,var0,1f970
7428,duckeggblue,var4,1f60e,var4,1f916,var4,1f916,var4,1f60e
7429,defaultyellow,var4,1f60e,var4,var4,var4,1f48e,var4,1f60e
7430,defaultyellow,var0,1f32b,var0,var0,var0,1f409,var0,var2
7431,defaultyellow,var2,1f60f,var2,var2,var2,var2,var2,1f60f
7432,defaultyellow,var0,1f32b,var0,var0,var0,1f98b,var0,var0
7433,retrosteel,var1,1f618,var1,var1,1f30a,var1,var1,1f618
7434,gumpop,var4,1f60e,var4,var4,var4,var4,var4,1f60e
7435,defaultyellow,var0,1f60f,var0,var0,var0,1f525,var0,1f60f
7436,defaultyellow,var4,rasta,var4,var4,var4,1f48e,var4,rasta
7437,puff,var0,1f32b,var0,var0,var0,var0,var0,var2
7438,denim,var1,1f92f,var1,1f30b,var1,var1,var1,1f92f
7439,defaultyellow,var4,263a-fe0f,var4,var4,var4,1f525,var4,263a-fe0f
7440,defaultyellow,1f30a,1f32b,var2,var2,var2,var2,var2,var1
7441,kusama,var4,1f32b,var4,var4,var4,var4,var4,var1
7442,chocolate,var4,1f32b,var4,var4,1f98b,var4,var4,var4
7443,gumpop,var1,1f32b,var1,var1,var1,var1,var1,var4
7444,hymn,var4,1f60d,var4,var4,var4,1f48e,var4,1f60d
7445,nebula,var1,1f609,var1,goldtrim,var1,var1,var1,1f609
7446,beige,var4,rasta,var4,var4,var4,var4,var4,rasta
7447,defaultyellow,var3,1f609,var3,var3,var3,1f916,var3,1f609
7448,chocolate,var0,rasta,var0,var0,var0,var0,var0,rasta
7449,ocean,1f30a,1f32b,var3,var3,var3,var3,var3,var3
7450,pumpkin,var4,1f92f,var4,var4,1f525,var4,var4,1f92f
7451,seafoam,1f409,1f60f,var2,var2,var2,var2,var2,1f60f
7452,retrosteel,1f4a7,263a-fe0f,var1,var1,var1,var1,var1,263a-fe0f
7453,blue,1f48e,rasta,var2,var2,var2,var2,var2,rasta
7454,steelgray,1f9be,1f609,var4,var4,var4,var4,var4,1f609
7455,washedpink,var0,1f32b,var0,var0,var0,var0,var0,var2
7456,oddworldabe,var3,1f92f,var3,var3,var3,var3,var3,1f92f
7457,copper,var4,1f92f,var4,var4,var4,var4,var4,1f92f
7458,red,var4,rasta,var4,var4,var4,var4,var4,rasta
7459,retrosteel,var4,1f60f,var4,var4,2694-fe0f,var4,var4,1f60f
7460,defaultyellow,var1,1f60e,var1,1f525,var1,var1,var1,1f60e
7461,red,var4,1f618,var4,var4,var4,var4,var4,1f618
7462,defaultyellow,var2,1f60d,var2,var2,var2,var2,var2,1f60d
7463,red,var2,1f62c,var2,var2,var2,cyberbird,var2,1f62c
7464,washedpink,var0,1f970,var0,var0,var0,var0,var0,1f970
7465,raspberry,goldtrim,1f60e,var2,var2,var2,var2,var2,1f60e
7466,defaultyellow,var3,1f62c,var3,var3,1f916,var3,var3,1f62c
7467,nightwing,1f30b,1f62c,var3,1f30b,var3,var3,var3,1f62c
7468,bandicoot,var3,1f609,var3,var3,1f525,var3,var3,1f609
7469,lola,var4,1f62c,var4,1f98b,var4,var4,var4,1f62c
7470,blue,var1,1f618,var1,var1,var1,1f32a-fe0f,var1,1f618
7471,defaultyellow,var4,1f62c,var4,var4,var4,var4,var4,1f62c
7472,seafoam,var4,1f92f,var4,1f409,var4,1f409,var4,1f92f
7473,nightwing,var0,1f970,var0,var0,var0,1f916,var0,1f970
7474,green,var2,1f60e,var2,var2,var2,var2,var2,1f60e
7475,defaultyellow,var1,1f60f,var1,1f916,var1,var1,var1,1f60f
7476,brushed,var0,1f60f,var0,var0,var0,2694-fe0f,var0,1f60f
7477,gold,var2,1f62c,var2,var2,var2,var2,var2,1f62c
7478,lola,var3,rasta,var3,var3,var3,1f98b,var3,rasta
7479,sunkissed,var3,1f60e,var3,var3,var3,var3,var3,1f60e
7480,chilipepper,1f525,1f62c,var2,var2,var2,var2,var2,1f62c
7481,green,var3,rasta,var3,var3,var3,1f30b,var3,rasta
7482,defaultyellow,polkadot,1f609,var0,var0,var0,var0,var0,1f609
7483,defaultyellow,var1,1f92f,var1,2600,var1,var1,var1,1f92f
7484,lavender,1f9be,1f618,var4,var4,var4,var4,var4,1f618
7485,hymn,var1,1f60f,var1,var1,var1,1f32a-fe0f,var1,1f60f
7486,retrosteel,var1,1f60e,var1,var1,var1,var1,var1,1f60e
7487,blue,var2,1f60e,var2,var2,var2,var2,var2,1f60e
7488,sunset,var1,1f618,var1,var1,2600,var1,var1,1f618
7489,defaultyellow,1f525,263a-fe0f,var0,var0,var0,var0,var0,263a-fe0f
7490,defaultyellow,var1,rasta,var1,var1,1f525,var1,var1,rasta
7491,raspberry,1f30b,1f60e,var4,1f30b,var4,var4,var4,1f60e
7492,defaultyellow,var4,1f970,var4,1f48e,var4,var4,var4,1f970
7493,denim,var2,1f32b,var2,var2,var2,var2,var2,var2
7494,mint,var0,1f92f,var0,var0,var0,var0,var0,1f92f
7495,ube,var3,1f32b,var3,var3,var3,var3,var3,var1
7496,pumpkin,var3,1f60e,var3,var3,var3,var3,var3,1f60e
7497,nightwing,var3,rasta,var3,1f916,var3,var3,var3,rasta
7498,ocean,var2,1f60d,var2,var2,var2,1f30a,var2,1f60d
7499,oddworldabe,var4,1f970,var4,var4,1f98b,1f98b,var4,1f970
7501,periwinkle,var0,1f60d,var0,var0,var0,var0,var0,1f60d
7502,denim,var3,1f32b,var3,1f30a,var3,var3,var3,var3
7503,defaultyellow,var0,rasta,var0,var0,1f916,var0,var0,rasta
7504,defaultyellow,2694-fe0f,rasta,var1,var1,var1,var1,var1,rasta
7505,denim,var3,rasta,var3,var3,1f30a,var3,var3,rasta
7506,defaultyellow,var1,1f618,var1,var1,var1,var1,var1,1f618
7507,sunkissed,var3,1f60f,var3,var3,2694-fe0f,var3,var3,1f60f
7508,oddworldabe,var4,1f60d,var4,var4,1f98b,var4,var4,1f60d
7509,brushed,var3,1f970,var3,goldtrim,var3,var3,var3,1f970
7510,seafoam,var1,1f618,var1,var1,var1,1f409,var1,1f618
7511,defaultyellow,var1,1f92f,var1,var1,var1,var1,var1,1f92f
7512,copper,var0,1f60d,var0,1f9be,var0,var0,var0,1f60d
7513,mango,var0,1f32b,var0,2600,var0,var0,var0,var3
7514,spacepoptart,var0,1f60e,var0,var0,var0,var0,var0,1f60e
7515,red,var3,1f970,var3,var3,var3,var3,var3,1f970
7516,retrosteel,1f30a,1f60f,var1,var1,var1,var1,var1,1f60f
7517,mango,var1,1f32b,var1,var1,var1,2600,var1,var4
7518,blue,var2,rasta,var2,1f30a,var2,var2,var2,rasta
7519,green,var3,1f618,var3,var3,var3,var3,var3,1f618
7520,streetlime,var2,1f609,var2,var2,var2,polkadot,var2,1f609
7521,duckeggblue,var0,1f609,var0,1f916,var0,var0,var0,1f609
7522,seafoam,var1,1f609,var1,var1,var1,1f409,var1,1f609
7523,seafoam,var4,1f60f,var4,var4,var4,1f409,var4,1f60f
7524,denim,var3,263a-fe0f,var3,var3,var3,1f30a,var3,263a-fe0f
7525,defaultyellow,var1,1f60e,var1,var1,var1,var1,var1,1f60e
7526,retrosteel,var3,1f609,var3,1f30a,var3,var3,var3,1f609
7527,lola,var4,1f92f,var4,var4,var4,1f525,var4,1f92f
7528,hell,var3,1f32b,var3,var3,var3,var3,var3,var1
7529,gold,var4,1f32b,var4,var4,var4,var4,var4,var2
7530,brushed,var0,1f92f,var0,2694-fe0f,var0,var0,var0,1f92f
7531,icicle,var2,1f609,var2,var2,var2,var2,var2,1f609
7532,lavender,var3,rasta,var3,var3,var3,var3,var3,rasta
7533,pistachio,var2,1f618,var2,var2,var2,var2,var2,1f618
7534,duckeggblue,var1,263a-fe0f,var1,polkadot,polkadot,var1,var1,263a-fe0f
7535,blue,var1,1f92f,var1,var1,1f30a,var1,var1,1f92f
7536,chilipepper,var0,1f60e,var0,var0,1fa78,1fa78,var0,1f60e
7537,sunkissed,2600,1f60e,var1,var1,var1,var1,var1,1f60e
7538,ube,var2,1f60f,var2,polkadot,var2,var2,var2,1f60f
7539,defaultyellow,var1,1f60f,var1,var1,goldtrim,var1,var1,1f60f
7540,rift,var2,1f618,var2,1f30b,var2,var2,var2,1f618
7541,sunset,goldtrim,1f60f,var0,var0,var0,var0,var0,1f60f
7542,mango,var1,1f32b,var1,2600,var1,2600,var1,var3
7543,lavender,1f30b,1f970,var1,var1,var1,var1,var1,1f970
7544,icicle,var1,1f92f,var1,goldtrim,var1,var1,var1,1f92f
7545,gumpop,2694-fe0f,1f92f,var0,var0,var0,var0,var0,1f92f
7546,chilipepper,1fa78,1f609,var2,1fa78,var2,var2,var2,1f609
7547,chocolate,var0,1f62c,var0,var0,var0,1f98b,var0,1f62c
7548,bandicoot,1f30b,1f32b,var1,var1,var1,var1,var1,var0
7549,duckeggblue,var2,1f618,var2,var2,var2,var2,var2,1f618
7550,white,var3,rasta,var3,var3,goldtrim,var3,var3,rasta
7551,bandicoot,var0,1f618,var0,1f98b,var0,var0,var0,1f618
7552,icicle,var0,1f62c,var0,var0,var0,var0,var0,1f62c
7553,white,var0,1f60e,var0,goldtrim,var0,goldtrim,var0,1f60e
7554,seafoam,var4,1f60e,var4,var4,var4,1f409,var4,1f60e
7555,defaultyellow,var0,1f62c,var0,var0,var0,var0,var0,1f62c
7556,chocolate,var0,var4,var0,1f98b,var0,var0,var0,1f54a-fe0f
7557,lola,var3,1f32b,var3,var3,1f525,1f525,var3,var1
7558,chocolate,var4,1f60f,var4,var4,var4,var4,var4,1f60f
7559,retrosteel,var1,1f92f,var1,1f30a,1f30a,var1,var1,1f92f
7560,seafoam,var4,1f60f,var4,var4,var4,1f409,var4,1f60f
7561,defaultyellow,var4,1f60f,var4,var4,var4,var4,var4,1f60f
7562,defaultyellow,var1,1f609,var1,var1,var1,var1,var1,1f609
7563,denim,var0,1f970,var0,var0,1f30a,var0,var0,1f970
7564,defaultyellow,var1,1f60d,var1,var1,var1,var1,var1,1f60d
7565,chilipepper,var1,rasta,var1,var1,var1,var1,var1,rasta
7566,camouflage,var0,1f970,var0,var0,var0,var0,var0,1f970
7567,sunkissed,var2,263a-fe0f,var2,var2,var2,var2,var2,263a-fe0f
7568,pinegreen,cyberbird,1f32b,var2,var2,var2,var2,var2,var3
7569,icicle,1f30b,1f60e,var0,var0,var0,var0,var0,1f60e
7570,hymn,var3,1f618,var3,1f4a7,var3,var3,var3,1f618
7571,pinegreen,var3,1f60e,var3,var3,var3,var3,var3,1f60e
7572,defaultyellow,var3,1f970,var3,var3,goldtrim,var3,var3,1f970
7573,sunset,var0,1f92f,var0,var0,var0,var0,var0,1f92f
7574,rift,var3,263a-fe0f,var3,var3,polkadot,var3,var3,263a-fe0f
7575,eggplant,var1,1f92f,var1,var1,var1,var1,var1,1f92f
7576,green,var4,rasta,var4,1f9be,var4,var4,var4,rasta
7577,defaultyellow,var4,1f60d,var4,var4,1f525,var4,var4,1f60d
7578,lavender,var3,1f609,var3,var3,var3,1f9be,var3,1f609
7579,sunkissed,var3,1f609,var3,var3,var3,2600,var3,1f609
7580,defaultyellow,var4,rasta,var4,var4,var4,var4,var4,rasta
7581,red,var4,1f32b,var4,cyberbird,cyberbird,var4,var4,var2
7582,eggplant,cyberbird,263a-fe0f,var4,var4,var4,var4,var4,263a-fe0f
7583,nightwing,var0,1f60f,var0,var0,1f916,var0,var0,1f60f
7584,mint,var3,1f609,var3,var3,var3,var3,var3,1f609
7585,nightwing,var0,1f609,var0,var0,var0,var0,var0,1f609
7586,bandicoot,var1,1f609,var1,var1,var1,var1,var1,1f609
7587,mango,var2,1f60f,var2,2600,var2,var2,var2,1f60f
7588,defaultyellow,var3,rasta,var3,var3,1f48e,var3,var3,rasta
7589,ocean,var3,1f62c,var3,var3,var3,var3,var3,1f62c
7590,defaultyellow,var1,1f32b,var1,polkadot,var1,var1,var1,var2
7591,periwinkle,var0,1f60f,var0,2694-fe0f,var0,2694-fe0f,var0,1f60f
7592,retrosteel,var1,263a-fe0f,var1,var1,1f4a7,var1,var1,263a-fe0f
7593,defaultyellow,cyberbird,1f60f,var2,var2,cyberbird,var2,var2,1f60f
7594,defaultyellow,1f30b,1f60f,var2,var2,var2,var2,var2,1f60f
7595,seafoam,1f409,1f32b,var3,var3,var3,var3,var3,var3
7596,chocolate,var2,rasta,var2,var2,var2,var2,var2,rasta
7597,eggplant,var3,1f60d,var3,var3,var3,1f32a-fe0f,var3,1f60d
7598,hell,var4,263a-fe0f,var4,var4,var4,var4,var4,263a-fe0f
7599,defaultyellow,var0,263a-fe0f,var0,var0,var0,1f4a7,var0,263a-fe0f
7600,retrosteel,var2,1f60e,var2,1f30a,var2,var2,var2,1f60e
7601,ocean,1f30a,1f609,var2,var2,var2,var2,var2,1f609
7602,retrosteel,var4,1f609,var4,var4,var4,cyberbird,var4,1f609
7603,wine,var1,1f32b,var1,var1,var1,var1,var1,var1
7604,seafoam,var0,1f32b,var0,1f409,var0,var0,var0,var4
7605,beige,var3,1f60e,var3,var3,var3,var3,var3,1f60e
7606,raspberry,var4,1f60d,var4,var4,goldtrim,var4,var4,1f60d
7607,red,var1,1f609,var1,var1,var1,var1,var1,1f609
7608,chocolate,var1,1f970,var1,var1,1f98b,var1,var1,1f970
7609,defaultyellow,var1,1f32b,var1,2600,var1,var1,var1,var2
7610,nightwing,var0,1f60f,var0,var0,var0,cyberbird,var0,1f60f
7611,defaultyellow,var4,263a-fe0f,var4,1f30b,var4,var4,var4,263a-fe0f
7612,bandicoot,var1,263a-fe0f,var1,var1,var1,var1,var1,263a-fe0f
7613,duckeggblue,var1,1f60f,var1,var1,var1,1f916,var1,1f60f
7614,midnight,var4,1f618,var4,var4,1f9be,var4,var4,1f618
7615,defaultyellow,var1,1f970,var1,var1,var1,var1,var1,1f970
7616,nightwing,var0,263a-fe0f,var0,1f916,var0,var0,var0,263a-fe0f
7617,defaultyellow,1f9be,1f62c,var0,var0,var0,var0,var0,1f62c
7618,denim,1f32a-fe0f,263a-fe0f,var1,var1,var1,var1,var1,263a-fe0f
7619,orange,var2,263a-fe0f,var2,var2,var2,var2,var2,263a-fe0f
7620,sunkissed,var2,1f62c,var2,var2,var2,var2,var2,1f62c
7621,duckeggblue,var2,1f62c,var2,1f916,var2,var2,var2,1f62c
7622,spacepoptart,polkadot,1f60d,var1,var1,var1,var1,var1,1f60d
7623,rift,var3,1f609,var3,var3,var3,var3,var3,1f609
7624,pumpkin,var2,263a-fe0f,var2,var2,var2,1f525,var2,263a-fe0f
7625,orange,var3,263a-fe0f,var3,var3,var3,var3,var3,263a-fe0f
7626,defaultyellow,var0,263a-fe0f,var0,var0,var0,var0,var0,263a-fe0f
7627,pistachio,var2,1f62c,var2,var2,var2,var2,var2,1f62c
7628,puff,var4,1f62c,var4,var4,var4,var4,var4,1f62c
7629,hell,var3,1f618,var3,var3,var3,var3,var3,1f618
7630,cheetos,var4,1f970,var4,polkadot,var4,var4,var4,1f970
7631,duckeggblue,var0,1f970,var0,var0,goldtrim,var0,var0,1f970
7632,defaultyellow,var1,rasta,var1,var1,1f98b,var1,var1,rasta
7633,red,var3,1f60e,var3,1f525,var3,var3,var3,1f60e
7634,defaultyellow,var2,1f32b,var2,var2,var2,1f525,var2,var1
7635,retrosteel,var2,1f609,var2,var2,1f48e,var2,var2,1f609
7636,eggplant,var4,1f92f,var4,1f32a-fe0f,var4,var4,var4,1f92f
7637,duckeggblue,1f916,1f60e,var1,var1,var1,var1,var1,1f60e
7638,defaultyellow,goldtrim,1f609,var0,var0,var0,var0,var0,1f609
7639,lola,1f525,1f970,var0,var0,var0,var0,var0,1f970
7640,seafoam,1f409,1f32b,var3,var3,var3,var3,var3,var0
7641,defaultyellow,var0,1f618,var0,var0,1f48e,var0,var0,1f618
7642,nebula,var3,1f976,var3,var3,1f9be,var3,var3,1f976
7643,duckeggblue,var0,1f609,var0,1f916,var0,var0,var0,1f609
7644,defaultyellow,1f525,1f92f,var3,var3,var3,var3,var3,1f92f
7646,defaultyellow,var2,1f60e,var2,var2,1f525,var2,var2,1f60e
7647,bandicoot,var3,1f618,var3,1f98b,var3,1f98b,var3,1f618
7648,defaultyellow,var1,1f609,var1,1f916,var1,var1,var1,1f609
7649,raspberry,var0,rasta,var0,2694-fe0f,var0,var0,var0,rasta
7650,oddworldabe,1f98b,1f92f,var3,var3,var3,var3,var3,1f92f
7651,blue,var0,rasta,var0,var0,var0,1f32a-fe0f,var0,rasta
7652,eggplant,1f48e,1f970,var0,var0,var0,var0,var0,1f970
7653,retrosteel,var1,1f609,var1,var1,var1,1f409,var1,1f609
7654,defaultyellow,var3,1f62c,var3,var3,var3,var3,var3,1f62c
7655,seafoam,var2,1f976,var2,var2,var2,var2,var2,1f976
7656,blue,var1,1f32b,var1,var1,var1,1f4a7,var1,var0
7657,defaultyellow,var4,1f60f,var4,var4,goldtrim,var4,var4,1f60f
7658,sunset,var1,1f60f,var1,var1,2600,var1,var1,1f60f
7659,bandicoot,var0,1f609,var0,var0,var0,var0,var0,1f609
7660,duckeggblue,var1,1f60e,var1,var1,1f916,var1,var1,1f60e
7661,defaultyellow,1f30b,rasta,var3,var3,var3,var3,var3,rasta
7662,blue,var3,var0,var3,var3,var3,var3,var3,1f430
7663,ube,1f9be,1f60e,var0,var0,var0,var0,var0,1f60e
7664,hymn,var4,1f32b,var4,var4,var4,var4,var4,var0
7665,white,var3,1f60e,var3,var3,var3,var3,var3,1f60e
7666,defaultyellow,1f9df,1f47f,var3,var3,var3,1f9df,var3,1f47f
7667,defaultyellow,1f4a7,1f970,var0,var0,var0,var0,var0,1f970
7668,defaultyellow,var1,1f62c,var1,var1,var1,var1,var1,1f62c
7669,ocean,1f30a,1f60d,var0,var0,var0,var0,var0,1f60d
7670,defaultyellow,var3,rasta,var3,var3,var3,var3,var3,rasta
7671,seafoam,var4,1f618,var4,1f409,var4,var4,var4,1f618
7672,defaultyellow,1f30b,1f60d,var2,var2,var2,var2,var2,1f60d
7673,lavender,var2,1f92f,var2,var2,var2,var2,var2,1f92f
7674,ube,polkadot,1f60e,var4,var4,var4,var4,var4,1f60e
7675,retrosteel,var0,1f92f,var0,1f30a,var0,var0,var0,1f92f
7676,pumpkin,var2,1f92f,var2,var2,1f525,var2,var2,1f92f
7677,defaultyellow,var3,1f618,var3,var3,var3,var3,var3,1f618
7678,hymn,var4,1f62c,var4,var4,var4,var4,var4,1f62c
7679,hymn,var0,1f60d,var0,var0,1f4a7,var0,var0,1f60d
7680,seafoam,var3,1f60d,var3,var3,var3,1f409,var3,1f60d
7681,oddworldabe,1f30b,1f60d,var0,var0,var0,var0,var0,1f60d
7682,midnight,var3,263a-fe0f,var3,var3,var3,var3,var3,263a-fe0f
7683,beige,var1,1f60d,var1,var1,var1,polkadot,var1,1f60d
7684,cheetos,var2,1f609,var2,var2,var2,polkadot,var2,1f609
7685,lola,var0,1f60e,var0,1fa78,var0,1fa78,var0,1f60e
7686,streetlime,cyberbird,1f609,var4,var4,var4,var4,var4,1f609
7687,duckeggblue,var2,1f32b,var2,var2,var2,var2,var2,var2
7689,hymn,var1,1f32b,var1,1f30a,var1,var1,var1,var0
7690,defaultyellow,var3,1f60f,var3,var3,2694-fe0f,var3,var3,1f60f
7691,red,var1,rasta,var1,var1,var1,1f9be,var1,rasta
7692,retrosteel,1f32a-fe0f,1f609,var0,var0,var0,var0,var0,1f609
7693,retrosteel,var3,1f60e,var3,1f32a-fe0f,var3,var3,var3,1f60e
7694,retrosteel,var3,263a-fe0f,var3,var3,var3,var3,var3,263a-fe0f
7695,blue,var2,1f618,var2,1f9be,var2,var2,var2,1f618
7696,defaultyellow,var4,1f60f,var4,var4,1f48e,var4,var4,1f60f
7697,lola,var3,1f976,var3,1f525,var3,var3,var3,1f976
7698,seafoam,var1,1f62c,var1,var1,var1,1f409,var1,1f62c
7699,ocean,var3,263a-fe0f,var3,1f4a7,var3,var3,var3,263a-fe0f
7700,pumpkin,1f409,1f609,var1,var1,var1,1f409,var1,1f609
7701,defaultyellow,1f525,var2,var0,var0,var0,var0,var0,1f9db-200d-2642-fe0f
7702,cheetos,var0,1f60f,var0,var0,var0,var0,var0,1f60f
7703,wine,2694-fe0f,var3,var4,var4,var4,var4,var4,1f9db-200d-2642-fe0f
7704,retrosteel,var4,1f60d,var4,var4,var4,1f48e,var4,1f60d
7705,blue,var3,1f60d,var3,var3,1f32a-fe0f,var3,var3,1f60d
7706,seafoam,var0,1f60d,var0,var0,var0,var0,var0,1f60d
7707,pumpkin,1f409,1f976,var2,1f409,var2,var2,var2,1f976
7708,rmrkpink,var1,1f618,var1,var1,var1,var1,var1,1f618
7709,mint,var4,1f970,var4,var4,var4,var4,var4,1f970
7710,defaultyellow,var0,1f32b,var0,var0,1f48e,var0,var0,var3
7711,seafoam,1f48e,1f618,var4,var4,var4,var4,var4,1f618
7712,olive,polkadot,1f609,var1,var1,var1,var1,var1,1f609
7713,orange,var4,1f60f,var4,var4,var4,var4,var4,1f60f
7714,eggplant,var3,1f970,var3,var3,1f32a-fe0f,var3,var3,1f970
7715,blue,var2,1f32b,var2,1f30a,var2,var2,var2,var0
7716,nightwing,var2,1f976,var2,var2,var2,var2,var2,1f976
7717,hymn,var4,1f609,var4,var4,1f48e,var4,var4,1f609
7718,wine,var3,1f970,var3,var3,var3,var3,var3,1f970
7719,camouflage,var4,1f60d,var4,var4,var4,var4,var4,1f60d
7720,sunset,2600,1f609,var0,var0,var0,var0,var0,1f609
7721,lola,var2,1f970,var2,var2,1f98b,var2,var2,1f970
7722,ocean,var1,1f618,var1,var1,var1,var1,var1,1f618
7723,blue,var0,263a-fe0f,var0,1f9df,1f9df,var0,var0,263a-fe0f
7724,blue,var4,1f60f,var4,var4,var4,1f30a,var4,1f60f
7725,red,var2,1f60e,var2,var2,var2,var2,var2,1f60e
7726,raspberry,var3,263a-fe0f,var3,polkadot,var3,var3,var3,263a-fe0f
7727,sakura,var2,1f9df,var2,var2,var2,var2,var2,1f9df
7728,seafoam,var0,1f62c,var0,var0,var0,1f409,var0,1f62c
7729,gumpop,var1,1f32b,var1,var1,var1,var1,var1,var2
7730,eggplant,1f30a,1f62c,var3,var3,var3,var3,var3,1f62c
7731,rmrkpink,var1,1f60d,var1,1f9be,var1,var1,var1,1f60d
7732,mattel,var4,1f609,var4,var4,var4,var4,var4,1f609
7733,steelgray,var4,1f62c,var4,var4,var4,1f9be,var4,1f62c
7734,hymn,var3,1f60e,var3,1f30a,var3,var3,var3,1f60e
7735,ocean,var1,1f60d,var1,var1,var1,1f48e,var1,1f60d
7736,seafoam,var4,1f60f,var4,var4,var4,1f409,var4,1f60f
7737,duckeggblue,var4,1f618,var4,var4,var4,1f916,var4,1f618
7738,nightwing,var0,1f60d,var0,1f916,var0,var0,var0,1f60d
7739,icicle,var2,1f9df,var2,1f9df,var2,var2,var2,1f9df
7740,chilipepper,var4,1f609,var4,var4,var4,var4,var4,1f609
7741,rmrkpink,var3,1f60f,var3,var3,var3,var3,var3,1f60f
7742,grafitti,var3,1f60d,var3,var3,var3,var3,var3,1f60d
7743,eggplant,var2,1f32b,var2,1f48e,var2,var2,var2,var4
7744,duckeggblue,var3,1f60d,var3,1f916,var3,var3,var3,1f60d
